territoryName,totalMandates,availableMandates,numParishes,numParishesApproved,blankVotes,blankVotesPercentage,nullVotes,nullVotesPercentage,votersPercentage,subscribedVoters,totalVoters,pre.blankVotes,pre.blankVotesPercentage,pre.nullVotes,pre.nullVotesPercentage,pre.votersPercentage,pre.subscribedVoters,pre.totalVoters,Party,Mandates,Percentage,validVotesPercentage,Votes,Hondt,target,predict,real
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,16,0,0.1,0.11,80,0,0,0,0
13,0,2,69,55,676,2.13,602,1.9,52.93,59875,31692,658,1.8,522,1.43,57.96,63020,36527,11,0,10.86,11.32,3443,0,0,0,0
11,2,46,134,57,4739,2.52,3036,1.62,58.45,321401,187854,4127,2.11,3034,1.55,61.06,319568,195141,19,0,0.17,0.17,314,0,0,0,0
18,0,6,208,96,903,2.89,547,1.75,47.9,65198,31229,843,2.41,590,1.69,46.86,74584,34952,10,0,2.12,2.22,662,0,0,0,0
8,9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,4286,2.25,3079,1.62,51.38,370764,190484,15,3,22.3,23.37,38504,3,1,1,1
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,0,0,0.53,0.56,406,0,0,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,1,0,7.81,8.25,5990,0,0,0,0
10,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,11,0,1.36,1.45,102,0,0,0,0
20,2,3,197,195,2241,2.26,2361,2.38,45.74,216808,99161,1899,1.74,1940,1.78,48.25,226112,109096,1,0,6.07,6.36,6018,0,0,0,0
7,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,15,0,29.07,30.98,3119,3,1,1,1
10,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,5,0,0.12,0.13,9,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,15,3,37.15,38.03,48231,3,1,1,1
14,32,8,243,242,20665,2.28,14809,1.63,58.64,1548193,907812,18317,1.97,13649,1.46,60.29,1545878,932006,16,0,0.09,0.1,832,0,0,0,0
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,3,0,0.68,0.72,3177,0,0,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,20,0,0.58,0.61,541,0,0,0,0
12,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,5,0,0.99,1.01,70,0,0,0,0
9,3,0,242,241,2006,2.63,2041,2.68,50.52,150754,76154,1673,1.97,1972,2.32,52.23,162652,84953,9,0,0.15,0.16,117,0,0,0,0
1,5,0,156,155,3908,4.72,1346,1.63,36.45,227182,82806,3027,3.25,1567,1.68,41.2,225748,93009,10,0,2.66,2.84,2200,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,4,0,0.71,0.73,922,0,0,0,0
16,1,17,55,28,2239,2.34,1527,1.6,53.56,178498,95605,1801,1.77,1587,1.56,58.21,174789,101741,20,0,0.67,0.7,645,0,0,0,0
7,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,14,0,0.31,0.32,623,0,0,0,0
12,2,4,54,50,515,0.53,1728,1.78,49.94,194547,97154,746,0.8,2705,2.88,48.32,194069,93778,14,0,0.16,0.17,159,0,0,0,0
10,0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,250,3.07,164,2.01,57.4,14191,8146,16,0,0.23,0.24,17,0,0,0,0
7,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,4,0,0.28,0.3,30,0,0,0,0
12,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,11,0,0.75,0.77,53,0,0,0,0
2,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,4,0,1.02,1.07,3582,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,18,0,0.12,0.12,61,0,0,0,0
7,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,7,0,0.12,0.13,251,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,4,0,0.43,0.45,279,0,0,0,0
18,0,6,208,96,903,2.89,547,1.75,47.9,65198,31229,843,2.41,590,1.69,46.86,74584,34952,18,0,0.2,0.21,64,0,0,0,0
7,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,11,0,5.59,5.9,11402,0,0,0,0
3,0,3,75,70,1110,2.06,926,1.71,51.77,104307,54000,1011,1.6,966,1.53,57.57,109501,63043,15,0,12.56,13.05,6783,0,0,0,0
11,0,48,134,40,1928,2.97,1310,2.02,56.71,114591,64990,1613,2.38,1243,1.83,59.5,113846,67743,0,0,1.05,1.1,682,0,0,0,0
14,19,21,243,226,15395,2.3,11527,1.73,58.12,1149313,667933,13203,1.93,10166,1.48,59.84,1145819,685657,20,0,1.3,1.36,8689,0,0,0,0
8,9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,4286,2.25,3079,1.62,51.38,370764,190484,2,0,3.81,3.99,6572,0,0,0,0
14,30,10,243,240,19726,2.28,14297,1.65,58.55,1477483,865138,17383,1.96,13069,1.47,60.26,1473014,887586,10,1,3.39,3.53,29340,1,1,0,1
17,0,226,3092,918,7225,2.49,6868,2.37,50.63,573021,290114,6226,1.91,6271,1.92,51.97,626876,325776,1,0,6.7,7.04,19428,16,1,0,1
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2.0,55.85,375399,209660,11,0,4.33,4.61,8443,0,0,0,0
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,2,0,4.46,4.66,2831,0,0,0,0
20,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,15,3,39.04,40.94,39143,3,1,1,1
10,2,8,110,80,4821,3.8,3048,2.41,53.4,237303,126717,3962,2.9,2740,2.01,55.43,246298,136511,4,0,0.84,0.89,1059,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,2,0,2.3,2.39,1480,0,0,0,0
18,2,4,208,203,3189,3.01,1885,1.78,49.73,213183,106012,2844,2.54,1877,1.68,49.78,224997,111998,15,1,34.91,36.67,37014,3,1,1,1
20,2,3,197,170,1508,2.18,1704,2.47,44.21,156314,69106,1273,1.65,1421,1.84,46.72,165129,77144,2,0,4.77,5.0,3293,0,0,0,0
2,0,16,147,60,2718,3.13,1573,1.81,54.59,158826,86709,2276,2.49,1485,1.62,56.29,162688,91576,8,0,0.19,0.2,163,0,0,0,0
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,17,1,36.54,38.18,23215,1,1,1,1
19,8,0,277,277,4991,2.81,3704,2.08,51.05,348057,177681,4235,2.22,3632,1.9,51.28,371931,190712,1,0,7.86,8.26,13964,0,0,0,0
8,1,8,67,52,2581,3.03,1618,1.9,47.07,180696,85049,2308,2.43,1696,1.79,52.55,180527,94860,19,0,0.29,0.31,248,0,0,0,0
19,0,8,277,153,1485,2.6,1242,2.17,49.57,115266,57142,1265,1.99,1249,1.97,49.48,128277,63473,4,0,0.37,0.38,209,0,0,0,0
7,3,6,155,151,5868,3.46,3405,2.01,52.73,322032,169797,5039,2.73,3152,1.71,55.44,333455,184862,5,0,0.07,0.08,127,0,0,0,0
14,40,0,243,243,21233,2.27,15185,1.63,58.59,1594688,934379,18902,1.97,14073,1.47,60.3,1591787,959919,11,2,4.8,5.0,44859,2,1,0,1
1,0,5,156,47,727,5.38,189,1.4,37.15,36393,13520,579,3.66,275,1.74,43.57,36336,15831,16,0,0.38,0.41,52,0,0,0,0
11,39,9,134,132,22961,2.15,15729,1.48,57.07,1867900,1065978,21416,1.92,16667,1.49,60.39,1849653,1116978,20,0,0.42,0.43,4433,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,14,0,0.31,0.32,158,0,0,0,0
11,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,3,0,1.64,1.73,75,0,1,0,1
19,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,0,0,0.68,0.72,1215,0,0,0,0
11,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,15,0,29.19,30.82,1335,17,1,1,1
2,4,12,147,120,7020,3.02,4307,1.85,54.13,429478,232474,6114,2.49,4219,1.72,56.04,437418,245111,10,0,2.82,2.97,6558,0,0,0,0
7,2,7,155,133,4571,3.62,2633,2.08,52.6,240186,126336,3817,2.76,2478,1.79,55.37,249780,138303,10,0,2.44,2.59,3087,0,0,0,0
7,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,7,0,0.17,0.18,18,0,0,0,0
11,35,13,134,129,22113,2.17,15139,1.49,56.98,1784826,1016952,20534,1.93,16000,1.5,60.37,1765391,1065786,20,0,0.42,0.44,4282,0,0,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,10,0,1.95,2.03,1446,0,0,0,0
11,0,48,134,38,1864,2.97,1283,2.05,56.78,110375,62671,1562,2.39,1206,1.85,59.59,109478,65242,7,0,0.15,0.16,93,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,10,0,1.97,2.05,1269,0,0,0,0
17,36,190,3092,2568,59406,2.77,42440,1.98,52.65,4079553,2147881,49630,2.15,40011,1.74,54.69,4215780,2305639,4,0,0.67,0.7,14420,1,1,0,1
19,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,16,0,0.2,0.21,356,0,0,0,0
17,14,212,3092,2229,41254,2.76,30382,2.03,52.51,2849048,1495993,34306,2.12,28328,1.75,54.42,2976565,1619815,11,0,5.2,5.46,77726,12,1,0,1
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,9,0,0.42,0.44,311,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,10,0,2.36,2.48,2876,0,0,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,17,3,40.88,42.93,38302,3,1,1,1
7,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,7,0,0.12,0.13,251,0,0,0,0
13,0,2,69,61,764,2.15,682,1.92,52.52,67618,35514,745,1.8,594,1.43,58.11,71253,41404,12,0,1.29,1.34,457,0,0,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,9,0,0.15,0.16,118,0,0,0,0
18,2,4,208,191,2821,2.99,1704,1.81,49.73,189412,94201,2533,2.54,1699,1.7,49.64,201012,99791,3,0,0.69,0.72,647,0,0,0,0
11,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,17,0,34.64,36.57,1584,20,1,1,1
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,18,0,0.11,0.12,82,0,0,0,0
1,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,15,2,30.21,32.26,25249,2,1,1,1
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,15,1,26.33,27.66,24674,1,1,0,1
11,0,48,134,29,1040,3.09,696,2.07,56.88,59191,33667,880,2.47,655,1.84,59.52,59867,35632,4,0,0.94,0.99,316,0,1,0,1
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,18,0,0.22,0.24,171,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,14,0,0.16,0.16,202,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,14,0,0.31,0.32,200,0,0,0,0
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,9,0,0.39,0.41,814,0,0,0,0
17,110,116,3092,2954,97430,2.67,67817,1.86,53.51,6814489,3646509,82699,2.13,64700,1.67,55.86,6937004,3874991,6,0,0.86,0.9,31437,2,1,0,1
11,0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,119,2.43,104,2.12,58.24,8414,4900,10,0,3.26,3.44,149,1,1,0,1
16,12,6,55,54,7884,2.1,5730,1.53,53.5,700511,374752,6936,1.73,5906,1.47,58.12,689146,400500,6,0,1.24,1.29,4663,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,11,0,2.08,2.13,2702,0,0,0,0
16,7,11,55,48,6695,2.15,4919,1.58,53.32,584208,311505,5864,1.77,4966,1.5,57.96,572789,331971,14,0,0.44,0.46,1369,0,0,0,0
18,2,4,208,203,3189,3.01,1885,1.78,49.73,213183,106012,2844,2.54,1877,1.68,49.78,224997,111998,13,0,0.25,0.26,265,0,0,0,0
1,0,5,156,118,2451,5.15,743,1.56,36.6,129922,47556,1833,3.38,921,1.7,41.83,129617,54214,16,0,0.53,0.57,252,0,0,0,0
2,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,20,0,0.78,0.82,2750,0,0,0,0
7,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,4,0,0.82,0.87,1676,0,0,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,20,0,0.58,0.61,541,0,0,0,0
17,210,16,3092,3088,128360,2.55,87677,1.75,54.45,9227156,5024053,111410,2.1,85545,1.61,56.93,9323907,5307843,9,0,0.22,0.23,11082,0,0,0,0
6,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,18,0,0.22,0.23,55,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,1,0,9.08,9.44,5833,0,0,0,0
8,9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,4286,2.25,3079,1.62,51.38,370764,190484,10,0,4.77,5.0,8238,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,13,0,0.23,0.24,281,0,0,0,0
7,0,9,155,111,2643,3.52,1661,2.21,52.19,144041,75181,2183,2.6,1541,1.84,55.04,152361,83862,11,0,4.82,5.12,3627,0,0,0,0
9,0,3,242,237,1672,2.69,1713,2.75,49.33,126230,62264,1440,2.03,1644,2.32,51.24,138157,70787,11,0,3.05,3.22,1896,0,0,0,0
1,2,3,156,153,3824,4.75,1317,1.64,36.4,221158,80503,2964,3.27,1526,1.69,41.18,219764,90509,4,0,0.66,0.7,531,0,0,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,6,0,0.49,0.51,373,0,0,0,0
7,5,4,155,154,6229,3.44,3577,1.97,52.72,343845,181289,5328,2.7,3294,1.67,55.46,355353,197073,11,0,5.34,5.65,9681,0,0,0,0
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,15,3,25.2,26.48,52141,3,1,0,1
8,3,6,67,63,4260,2.88,2643,1.79,45.85,322247,147740,3705,2.27,2631,1.61,51.29,318340,163264,8,0,0.43,0.45,637,0,0,0,0
8,9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,4286,2.25,3079,1.62,51.38,370764,190484,16,0,0.24,0.25,407,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,0,0,0.49,0.5,630,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,13,0,0.13,0.13,65,0,0,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,16,0,0.15,0.16,114,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,2,0,2.3,2.39,1480,0,0,0,0
9,0,3,242,238,1672,2.68,1716,2.75,49.3,126542,62382,1442,2.03,1648,2.32,51.21,138524,70936,10,0,1.37,1.45,856,0,0,0,0
17,129,97,3092,2993,104408,2.65,72030,1.83,53.84,7319703,3940855,89196,2.14,69127,1.65,56.2,7432822,4177072,2,0,4.35,4.55,171285,10,1,0,1
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,2,0,4.99,5.27,3823,0,0,0,0
12,2,4,54,49,488,0.54,1625,1.8,50.59,178447,90272,718,0.82,2551,2.93,48.82,178482,87136,9,0,0.14,0.15,130,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,18,0,0.11,0.12,73,0,0,0,0
5,0,3,226,200,833,2.06,925,2.29,44.39,91160,40467,743,1.64,891,1.96,46.73,97249,45441,6,0,0.36,0.38,147,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,13,0,0.23,0.24,281,0,0,0,0
17,201,25,3092,3086,127612,2.56,87187,1.75,54.42,9164167,4987572,110647,2.1,84996,1.61,56.9,9262709,5270210,6,0,1.08,1.13,53819,2,1,0,1
20,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,2,0,4.5,4.72,4510,0,0,0,0
1,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,4,0,0.68,0.73,568,0,0,0,0
18,0,6,208,96,903,2.89,547,1.75,47.9,65198,31229,843,2.41,590,1.69,46.86,74584,34952,10,0,2.12,2.22,662,0,0,0,0
1,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,4,0,0.68,0.73,568,0,0,0,0
16,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,12,0,1.41,1.45,40,0,0,0,0
5,0,3,226,217,885,2.02,1017,2.32,44.43,98567,43790,814,1.65,978,1.99,46.77,105284,49245,11,0,1.75,1.83,765,0,0,0,0
20,5,0,197,197,2258,2.25,2397,2.39,45.76,219087,100260,1919,1.74,1960,1.78,48.26,228497,110273,13,0,0.18,0.19,185,0,0,0,0
5,0,3,226,96,268,1.91,323,2.3,42.88,32796,14064,265,1.64,321,1.99,45.24,35671,16138,18,0,0.19,0.2,27,0,0,0,0
19,2,6,277,257,3689,2.76,2847,2.13,50.43,265063,133681,3111,2.14,2742,1.89,50.45,287532,145063,13,0,0.27,0.29,363,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,18,0,0.91,0.93,1185,0,0,0,0
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,14,0,0.19,0.19,862,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,0,0,0.39,0.41,252,0,0,0,0
2,0,16,147,12,186,2.92,101,1.59,53.3,11953,6371,124,1.82,111,1.63,54.56,12511,6826,19,0,0.19,0.2,12,0,0,0,0
2,0,16,147,60,2718,3.13,1573,1.81,54.59,158826,86709,2276,2.49,1485,1.62,56.29,162688,91576,9,0,0.16,0.17,141,0,0,0,0
16,6,12,55,43,5501,2.16,4073,1.6,54.47,467643,254703,4758,1.76,4214,1.56,58.95,459341,270790,19,0,0.26,0.27,671,0,0,0,0
16,12,6,55,54,7884,2.1,5730,1.53,53.5,700511,374752,6936,1.73,5906,1.47,58.12,689146,400500,3,0,1.96,2.03,7329,0,0,0,0
11,3,45,134,68,6637,2.52,4228,1.61,58.27,451654,263196,5782,2.11,4234,1.55,61.1,447684,273556,12,0,0.91,0.95,2402,0,0,0,0
17,0,226,3092,918,7225,2.49,6868,2.37,50.63,573021,290114,6226,1.91,6271,1.92,51.97,626876,325776,17,0,38.41,40.37,111442,94,3,1,3
17,188,38,3092,3075,124265,2.59,84848,1.77,54.32,8832539,4797822,107212,2.12,82243,1.62,56.77,8927216,5068106,6,0,1.03,1.07,49290,2,1,0,1
2,11,5,147,144,10045,3.04,6041,1.83,54.48,606089,330178,8600,2.49,5747,1.66,56.32,614338,345981,17,5,34.33,36.08,113336,7,1,1,1
2,5,11,147,121,7282,3.05,4415,1.85,53.9,443403,238980,6345,2.52,4326,1.72,55.81,451203,251832,0,0,0.65,0.68,1548,0,0,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,1,0,8.95,9.29,6624,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,16,0,0.17,0.18,204,0,0,0,0
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,15,8,34.08,35.81,158652,8,1,0,1
7,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,7,0,0.12,0.13,251,0,0,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,1,0,8.95,9.29,6624,0,0,0,0
15,3,6,141,136,5147,2.95,3416,1.96,54.76,318065,174182,4301,2.24,3386,1.76,58.1,330516,192023,0,0,0.78,0.82,1357,0,0,0,0
7,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,16,0,0.09,0.1,10,0,0,0,0
8,1,8,67,52,2581,3.03,1618,1.9,47.07,180696,85049,2308,2.43,1696,1.79,52.55,180527,94860,17,1,38.75,40.77,32960,5,1,1,1
16,10,8,55,52,7511,2.13,5422,1.54,53.58,657503,352316,6587,1.75,5575,1.48,58.22,646295,376244,19,0,0.26,0.27,918,0,0,0,0
17,0,226,3092,918,7225,2.49,6868,2.37,50.63,573021,290114,6226,1.91,6271,1.92,51.97,626876,325776,11,0,4.45,4.68,12904,10,1,0,1
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,17,2,44.73,46.72,22909,2,1,1,1
4,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,17,0,37.4,39.89,11477,9,1,0,1
2,0,16,147,60,2718,3.13,1573,1.81,54.59,158826,86709,2276,2.49,1485,1.62,56.29,162688,91576,2,0,6.51,6.85,5645,1,1,0,1
5,3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,1,0,6.03,6.3,3833,0,0,0,0
5,0,3,226,195,806,2.07,881,2.27,44.39,87609,38886,718,1.64,858,1.96,46.74,93459,43680,4,0,0.3,0.31,117,0,0,0,0
7,3,6,155,144,5421,3.48,3172,2.04,52.85,294388,155576,4662,2.75,2959,1.74,55.6,305189,169683,6,0,0.85,0.9,1329,0,0,0,0
18,0,6,208,96,903,2.89,547,1.75,47.9,65198,31229,843,2.41,590,1.69,46.86,74584,34952,19,0,0.18,0.18,55,0,0,0,0
11,17,31,134,109,14841,2.24,10051,1.52,56.88,1164860,662534,13689,1.97,10432,1.5,60.19,1153827,694543,16,0,0.19,0.19,1227,0,0,0,0
5,0,3,226,219,941,1.99,1101,2.33,44.71,105645,47230,876,1.66,1051,1.99,47.02,112240,52770,12,0,0.51,0.53,240,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,19,0,0.17,0.18,212,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,0,0,0.52,0.54,267,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,15,3,33.79,35.48,41196,3,1,1,1
20,0,5,197,94,584,2.04,779,2.72,44.04,65127,28685,509,1.57,608,1.87,46.49,69775,32439,3,0,0.52,0.55,150,0,0,0,0
4,13,6,347,341,13878,3.11,7683,1.72,59.87,745336,446221,10271,2.26,5854,1.29,60.21,755217,454717,9,0,0.22,0.23,972,0,0,0,0
13,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,10,0,1.25,1.3,91,0,0,0,0
10,2,8,110,80,4821,3.8,3048,2.41,53.4,237303,126717,3962,2.9,2740,2.01,55.43,246298,136511,0,0,0.89,0.95,1134,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,16,0,0.14,0.14,180,0,0,0,0
12,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,13,0,0.1,0.1,7,0,0,0,0
12,0,6,54,42,336,0.54,1127,1.81,50.25,124121,62366,517,0.86,1762,2.91,48.1,125670,60450,10,0,1.43,1.47,893,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,8,0,0.26,0.27,169,0,0,0,0
1,5,0,156,154,3885,4.72,1338,1.63,36.49,225345,82234,3015,3.27,1555,1.68,41.23,223950,92328,15,2,30.29,32.35,24910,2,1,1,1
2,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,19,0,0.2,0.21,701,0,0,0,0
15,0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,525,2.03,530,2.05,59.47,43503,25872,2,0,4.24,4.45,973,0,0,0,0
